ID;Income;Age;Years_Experience;Work_Phone;Phone;Email;Total_Family;Status;Realty_Y;Gender_M;Car_Y;Income_Type_Pensioner;Income_Type_State servant;Income_Type_Student;Income_Type_Working;Education_Type_Higher education;Education_Type_Incomplete higher;Education_Type_Lower secondary;Education_Type_Secondary / secondary special;Family_Status_Married;Family_Status_Separated;Family_Status_Single / not married;Family_Status_Widow;Housing_Type_House / apartment;Housing_Type_Municipal apartment;Housing_Type_Office apartment;Housing_Type_Rented apartment;Housing_Type_With parents;Job_Title_Cleaning staff;Job_Title_Cooking staff;Job_Title_Core staff;Job_Title_Drivers;Job_Title_HR staff;Job_Title_High skill tech staff;Job_Title_IT staff;Job_Title_Laborers;Job_Title_Low-skill Laborers;Job_Title_Managers;Job_Title_Medicine staff;Job_Title_Private service staff;Job_Title_Realty agents;Job_Title_Sales staff;Job_Title_Secretaries;Job_Title_Security staff;Job_Title_Waiters/barmen staff;Job_Title_unknown
5048639;135000.0;37.367123287671234;1.178082191780822;0;0;0;4.0;0;False;True;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5048640;135000.0;37.367123287671234;1.178082191780822;0;0;0;4.0;0;False;True;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5048641;157500.0;65.88493150684931;-1000.6657534246575;0;0;0;1.0;1;False;False;False;True;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5048642;157500.0;65.88493150684931;-1000.6657534246575;0;0;0;1.0;0;False;False;False;True;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5048645;157500.0;65.88493150684931;-1000.6657534246575;0;0;0;1.0;0;False;False;False;True;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5048646;157500.0;65.88493150684931;-1000.6657534246575;0;0;0;1.0;1;False;False;False;True;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5048647;157500.0;65.88493150684931;-1000.6657534246575;0;0;0;1.0;0;False;False;False;True;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050439;157500.0;35.74246575342466;7.542465753424658;0;0;0;3.0;1;True;False;True;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050440;157500.0;35.74246575342466;7.542465753424658;0;0;0;3.0;1;True;False;True;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050443;157500.0;35.74246575342466;7.542465753424658;0;0;0;3.0;1;True;False;True;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050444;157500.0;35.74246575342466;7.542465753424658;0;0;0;3.0;0;True;False;True;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050445;157500.0;35.74246575342466;7.542465753424658;0;0;0;3.0;0;True;False;True;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050447;157500.0;35.74246575342466;7.542465753424658;0;0;0;3.0;1;True;False;True;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050448;157500.0;35.74246575342466;7.542465753424658;0;0;0;3.0;1;True;False;True;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050449;157500.0;35.74246575342466;7.542465753424658;0;0;0;3.0;1;True;False;True;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050450;157500.0;35.74246575342466;7.542465753424658;0;0;0;3.0;1;True;False;True;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050451;157500.0;35.74246575342466;7.542465753424658;0;0;0;3.0;0;True;False;True;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050453;231750.0;39.032876712328765;0.3698630136986301;0;0;0;3.0;0;True;True;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050454;231750.0;39.032876712328765;0.3698630136986301;0;0;0;3.0;1;True;True;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050455;231750.0;39.032876712328765;0.3698630136986301;0;0;0;3.0;0;True;True;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050456;231750.0;39.032876712328765;0.3698630136986301;0;0;0;3.0;1;True;True;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050475;292500.0;51.227397260273975;29.473972602739725;0;0;0;2.0;0;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050476;292500.0;51.227397260273975;29.473972602739725;0;0;0;2.0;1;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050477;292500.0;51.227397260273975;29.473972602739725;0;0;0;2.0;1;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050478;292500.0;51.227397260273975;29.473972602739725;0;0;0;2.0;1;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050479;292500.0;51.227397260273975;29.473972602739725;0;0;0;2.0;1;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050480;292500.0;51.227397260273975;29.473972602739725;0;0;0;2.0;0;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050481;292500.0;51.227397260273975;29.473972602739725;0;0;0;2.0;1;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050482;292500.0;51.227397260273975;29.473972602739725;0;0;0;2.0;1;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050483;292500.0;51.227397260273975;29.473972602739725;0;0;0;2.0;1;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050484;292500.0;51.227397260273975;29.473972602739725;0;0;0;2.0;0;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050485;292500.0;51.227397260273975;29.473972602739725;0;0;0;2.0;1;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050486;292500.0;51.227397260273975;29.473972602739725;0;0;0;2.0;1;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050487;292500.0;51.227397260273975;29.473972602739725;0;0;0;2.0;0;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050488;292500.0;51.227397260273975;29.473972602739725;0;0;0;2.0;1;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050489;292500.0;51.227397260273975;29.473972602739725;0;0;0;2.0;1;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050490;292500.0;51.227397260273975;29.473972602739725;0;0;0;2.0;0;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050496;90000.0;51.9041095890411;14.63013698630137;1;0;0;2.0;0;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
5050497;90000.0;51.9041095890411;14.63013698630137;1;0;0;2.0;0;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
5050503;135000.0;34.35890410958904;12.463013698630137;1;1;0;4.0;0;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050504;135000.0;34.35890410958904;12.463013698630137;1;1;0;4.0;1;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050505;135000.0;34.35890410958904;12.463013698630137;1;1;0;4.0;0;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050506;135000.0;34.35890410958904;12.463013698630137;1;1;0;4.0;1;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050507;135000.0;34.35890410958904;12.463013698630137;1;1;0;4.0;0;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050508;135000.0;34.35890410958904;12.463013698630137;1;1;0;4.0;1;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050509;135000.0;34.35890410958904;12.463013698630137;1;1;0;4.0;1;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050510;225000.0;53.391780821917806;8.545205479452054;1;0;0;2.0;1;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
5050511;225000.0;53.391780821917806;8.545205479452054;1;0;0;2.0;1;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
5050512;225000.0;53.391780821917806;8.545205479452054;1;0;0;2.0;1;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
5050513;225000.0;53.391780821917806;8.545205479452054;1;0;0;2.0;1;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
5050514;225000.0;53.391780821917806;8.545205479452054;1;0;0;2.0;1;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
5050515;225000.0;53.391780821917806;8.545205479452054;1;0;0;2.0;1;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
5050516;225000.0;53.391780821917806;8.545205479452054;1;0;0;2.0;1;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
5050517;225000.0;53.391780821917806;8.545205479452054;1;0;0;2.0;1;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
5050518;225000.0;53.391780821917806;8.545205479452054;1;0;0;2.0;0;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
5050519;225000.0;53.391780821917806;8.545205479452054;1;0;0;2.0;1;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
5050520;225000.0;53.391780821917806;8.545205479452054;1;0;0;2.0;1;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
5050522;112500.0;63.85753424657534;-1000.6657534246575;0;0;0;2.0;0;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050523;112500.0;63.85753424657534;-1000.6657534246575;0;0;0;2.0;1;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050527;135000.0;52.24931506849315;34.14246575342466;0;1;0;2.0;1;False;False;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5050529;180000.0;28.23013698630137;2.0356164383561643;0;1;0;2.0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050530;180000.0;28.23013698630137;2.0356164383561643;0;1;0;2.0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050531;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;0;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050532;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;0;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050533;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;0;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050534;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;0;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050535;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;0;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050536;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;0;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050537;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;1;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050538;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;1;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050539;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;0;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050540;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;0;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050542;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;0;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050543;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;0;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050544;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;0;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050545;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;0;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050546;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;1;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050547;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;1;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050548;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;1;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050549;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;1;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050550;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;1;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050551;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;1;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050552;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;1;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050553;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;1;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050554;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;1;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050555;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;0;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050556;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;0;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050560;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;1;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050561;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;1;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050562;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;1;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050563;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;1;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050564;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;0;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050565;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;0;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050566;225000.0;45.93972602739726;8.46027397260274;1;0;0;4.0;1;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050567;675000.0;47.00547945205479;12.463013698630137;0;1;1;3.0;1;False;True;True;False;False;False;True;False;False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
5050568;675000.0;47.00547945205479;12.463013698630137;0;1;1;3.0;1;False;True;True;False;False;False;True;False;False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
5050569;675000.0;47.00547945205479;12.463013698630137;0;1;1;3.0;0;False;True;True;False;False;False;True;False;False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
5050573;247500.0;60.583561643835615;-1000.6657534246575;0;1;0;2.0;1;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050574;247500.0;60.583561643835615;-1000.6657534246575;0;1;0;2.0;1;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050576;247500.0;60.583561643835615;-1000.6657534246575;0;1;0;2.0;1;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050577;247500.0;60.583561643835615;-1000.6657534246575;0;1;0;2.0;1;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050578;247500.0;60.583561643835615;-1000.6657534246575;0;1;0;2.0;1;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050579;117000.0;52.87671232876713;5.8712328767123285;1;1;0;2.0;1;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5050581;126000.0;42.88493150684931;6.123287671232877;1;0;0;2.0;1;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050582;126000.0;42.88493150684931;6.123287671232877;1;0;0;2.0;1;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050583;126000.0;42.88493150684931;6.123287671232877;1;0;0;2.0;1;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050584;126000.0;42.88493150684931;6.123287671232877;1;0;0;2.0;1;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050585;126000.0;42.88493150684931;6.123287671232877;1;0;0;2.0;1;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050586;126000.0;42.88493150684931;6.123287671232877;1;0;0;2.0;1;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050587;126000.0;42.88493150684931;6.123287671232877;1;0;0;2.0;0;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5050588;121500.0;34.69041095890411;3.786301369863014;1;0;0;2.0;1;False;False;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
5050589;121500.0;34.69041095890411;3.786301369863014;1;0;0;2.0;0;False;False;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
5050590;121500.0;34.69041095890411;3.786301369863014;1;0;0;2.0;0;False;False;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
5050591;121500.0;34.69041095890411;3.786301369863014;1;0;0;2.0;0;False;False;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
5050592;121500.0;34.69041095890411;3.786301369863014;1;0;0;2.0;0;False;False;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
5050593;121500.0;34.69041095890411;3.786301369863014;1;0;0;2.0;1;False;False;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
5050594;121500.0;34.69041095890411;3.786301369863014;1;0;0;2.0;0;False;False;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
5050595;121500.0;34.69041095890411;3.786301369863014;1;0;0;2.0;1;False;False;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
5050596;121500.0;34.69041095890411;3.786301369863014;1;0;0;2.0;0;False;False;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
